case_id,cnr_number,district,court_type,case_type,case_subtype,acts_and_sections,case_status,filed_date,last_hearing_date,petitioner_status,number_of_petitioners,number_of_respondents,petitioner_has_legal_aid,is_government_litigant,judge_id,judge_efficiency_score,evidence_complexity_score,is_bailable,fir_number,undertrial_duration_months,dispute_value_inr,is_commercial_dispute,case_age_days,adjournments_count,priority_score
CASE20255849,KA8405-145047-2020,Madurai,High Court,Commercial,Intellectual Property,"Companies Act, 2013",Summons,20-08-2019,05-11-2019,Normal,3,7,TRUE,TRUE,JUDGE-14,1.482045073,2,,,0,76020068,TRUE,2244,33,46.27
CASE20255850,KA4504-328579-2012,Hosur,District Court,Family,Divorce,Civil Procedure Code,Evidence,16-09-2016,13-07-2017,Normal,2,6,FALSE,FALSE,JUDGE-4,0.735865936,1,,,0,0,FALSE,3312,38,34.58
CASE20255851,KA9707-666517-2023,Maheshtala,High Court,Commercial,Intellectual Property,"Companies Act, 2013",Summons,19-05-2020,01-10-2020,Normal,3,2,FALSE,FALSE,JUDGE-5,1.277799327,1,,,0,90599115,TRUE,1971,11,32.3
CASE20255852,KA1601-329433-2020,Chittoor,District Court,Criminal,Fraud,POCSO Act,Pleadings,28-11-2020,06-07-2022,Senior Citizen,1,3,FALSE,TRUE,JUDGE-5,1.277799327,5,Bailable,FIR-148/2025,0,,FALSE,1778,22,41.28
CASE20255853,KA4707-859872-2022,Bhilai,District Court,Criminal,Assault,POCSO Act,Summons,18-02-2011,22-07-2012,Undertrial,4,4,FALSE,FALSE,JUDGE-1,0.940730844,9,Non-Bailable,FIR-197/2025,61,,FALSE,5349,24,81.7
CASE20255854,KA5505-601377-2013,Agra,District Court,Property,Inheritance,Civil Procedure Code,Order Pending,03-09-2014,16-11-2015,Undertrial,4,4,FALSE,FALSE,JUDGE-2,1.372803497,8,,,0,4614020,FALSE,4056,70,69
CASE20255855,KA5601-627108-2020,Gaya,High Court,Civil,Tort Claim,Civil Procedure Code,Arguments,24-06-2015,30-10-2016,Corporation,4,3,FALSE,FALSE,JUDGE-9,0.857957551,7,,,0,319278,FALSE,3762,41,40.8
CASE20255856,KA1109-180708-2019,Avadi,District Court,Criminal,Theft,IPC 302,Evidence,30-08-2015,12-03-2017,Normal,1,4,TRUE,TRUE,JUDGE-10,0.874007546,1,Bailable,FIR-716/2025,0,,FALSE,3695,22,37.1
CASE20255857,KA6703-770211-2013,Rohtak,District Court,Criminal,Theft,NDPS Act,Arguments,01-01-2012,23-10-2012,Normal,5,2,FALSE,FALSE,JUDGE-1,0.940730844,6,Bailable,FIR-621/2025,0,,FALSE,5032,53,43
CASE20255858,KA8406-300488-2012,Saharanpur,High Court,Property,Title Dispute,Civil Procedure Code,Summons,19-01-2023,31-03-2024,Normal,2,5,FALSE,FALSE,JUDGE-14,1.482045073,8,,,0,3469164,FALSE,996,43,23.72
CASE20255859,KA6706-249533-2022,Akola,High Court,Criminal,Assault,POCSO Act,Pleadings,03-03-2019,10-10-2020,Woman/Child,4,2,FALSE,FALSE,JUDGE-19,1.403128866,10,Bailable,FIR-706/2025,0,,FALSE,2414,68,51.53
CASE20255860,KA3902-238605-2024,Firozabad,District Court,Criminal,Assault,IPC 302,Evidence,02-08-2011,11-06-2013,Senior Citizen,3,7,TRUE,FALSE,JUDGE-8,1.203428678,2,Bailable,FIR-941/2025,0,,FALSE,5184,46,54.8
CASE20255861,KA5903-194376-2016,Mau,District Court,Civil,Contract Breach,Civil Procedure Code,Arguments,07-11-2022,10-01-2024,Normal,1,1,FALSE,TRUE,JUDGE-5,1.277799327,8,,,0,4374268,FALSE,1069,50,31.32
CASE20255862,KA9708-249766-2011,Bilaspur,District Court,Criminal,Dowry,IPC 420,Evidence,08-08-2023,08-12-2024,Normal,2,1,FALSE,TRUE,JUDGE-10,0.874007546,4,Non-Bailable,FIR-986/2025,0,,FALSE,795,50,37.45
CASE20255863,KA2203-162500-2019,Alwar,District Court,Civil,Contract Breach,Civil Procedure Code,Summons,04-10-2015,20-07-2017,Corporation,5,4,FALSE,FALSE,JUDGE-6,0.824435775,3,,,0,1105697,FALSE,3660,15,31
CASE20255864,KA8408-673543-2017,Fatehpur,District Court,Civil,Land Dispute,Civil Procedure Code,Arguments,25-05-2024,18-01-2026,Normal,1,5,FALSE,TRUE,JUDGE-7,1.023783949,3,,,0,3472981,FALSE,504,42,22.55
CASE20255865,KA6006-356355-2019,Moradabad,High Court,Criminal,Fraud,POCSO Act,Summons,10-08-2017,02-05-2018,Normal,2,5,FALSE,FALSE,JUDGE-11,0.648393063,4,Non-Bailable,FIR-101/2025,0,,FALSE,2984,42,45.04
CASE20255866,KA2706-304814-2019,Dehri,High Court,Criminal,Dowry,POCSO Act,Arguments,05-06-2021,03-10-2021,Senior Citizen,4,7,FALSE,FALSE,JUDGE-7,1.023783949,7,Non-Bailable,FIR-404/2025,0,,FALSE,1589,61,54.38
CASE20255867,KA2201-301860-2018,Ramgarh,District Court,Criminal,Fraud,IPC 420,Evidence,12-05-2018,03-11-2018,Normal,3,2,FALSE,FALSE,JUDGE-16,0.919818682,7,Non-Bailable,FIR-210/2025,0,,FALSE,2709,18,37.45
CASE20255868,KA4902-310232-2010,Panihati,District Court,Criminal,Assault,NDPS Act,Evidence,28-03-2011,11-08-2012,Normal,3,7,FALSE,TRUE,JUDGE-16,0.919818682,5,Bailable,FIR-819/2025,0,,FALSE,5311,62,47.5
CASE20255869,KA9004-358346-2019,Vijayawada,District Court,Commercial,Insolvency,"Companies Act, 2013",Arguments,10-11-2022,29-01-2023,Undertrial,5,3,FALSE,FALSE,JUDGE-7,1.023783949,2,,,0,33454322,TRUE,1066,38,59.7
CASE20255870,KA1902-295983-2020,Bathinda,High Court,Criminal,Theft,IPC 420,Evidence,31-05-2017,23-11-2018,Undertrial,4,2,FALSE,FALSE,JUDGE-16,0.919818682,4,Non-Bailable,FIR-360/2025,70,,FALSE,3055,24,75.12
CASE20255871,KA3702-163300-2016,Rampur,High Court,Civil,Eviction,Civil Procedure Code,Order Pending,24-01-2011,24-11-2012,Undertrial,3,3,FALSE,FALSE,JUDGE-12,0.640932752,6,,,0,4360753,FALSE,5374,2,53.6
CASE20255872,KA9009-429957-2017,Bhilai,High Court,Civil,Eviction,Civil Procedure Code,Arguments,07-01-2023,30-06-2023,Normal,3,7,TRUE,TRUE,JUDGE-8,1.203428678,4,,,0,354013,FALSE,1008,31,23.2
CASE20255873,KA6506-104962-2016,Khammam,District Court,Criminal,Dowry,IPC 302,Evidence,22-05-2021,14-05-2022,Corporation,2,5,TRUE,FALSE,JUDGE-10,0.874007546,6,Bailable,FIR-623/2025,0,,FALSE,1603,45,27.48
CASE20255874,KA4602-125071-2021,Mirzapur,Magistrate Court,Property,Inheritance,Civil Procedure Code,Order Pending,10-01-2022,11-12-2022,Normal,5,2,TRUE,FALSE,JUDGE-6,0.824435775,2,,,0,637981,FALSE,1370,36,21.18
CASE20255875,KA5801-176281-2011,Bihar Sharif,District Court,Criminal,Fraud,NDPS Act,Evidence,13-01-2019,21-04-2020,Undertrial,2,3,FALSE,FALSE,JUDGE-5,1.277799327,5,Non-Bailable,FIR-303/2025,46,,FALSE,2463,28,72.77
CASE20255876,KA2607-620193-2021,Karawal Nagar,District Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Order Pending,30-06-2016,16-08-2016,Normal,2,7,FALSE,FALSE,JUDGE-2,1.372803497,4,,,0,13497066,TRUE,3390,45,52.98
CASE20255877,KA3604-146312-2013,Ludhiana,District Court,Civil,Land Dispute,Civil Procedure Code,Order Pending,02-07-2023,31-01-2025,Undertrial,1,7,FALSE,TRUE,JUDGE-8,1.203428678,2,,,0,3167751,FALSE,832,28,45.1
CASE20255878,KA6102-921176-2017,Ulhasnagar,District Court,Criminal,Fraud,IPC 302,Pleadings,29-01-2022,17-11-2022,Normal,5,7,FALSE,TRUE,JUDGE-10,0.874007546,10,Bailable,FIR-913/2025,0,,FALSE,1351,21,25.55
CASE20255879,KA7703-738112-2020,Kollam,Magistrate Court,Civil,Eviction,Civil Procedure Code,Arguments,22-06-2018,06-01-2019,Normal,3,7,FALSE,TRUE,JUDGE-7,1.023783949,6,,,0,1126780,FALSE,2668,53,41.27
CASE20255880,KA5901-720504-2015,Rewa,Magistrate Court,Criminal,Theft,IPC 302,Evidence,12-12-2017,23-12-2018,Normal,1,2,FALSE,TRUE,JUDGE-11,0.648393063,9,Non-Bailable,FIR-421/2025,0,,FALSE,2860,24,46.29
CASE20255881,KA1201-518091-2014,Gandhidham,District Court,Civil,Tort Claim,Civil Procedure Code,Order Pending,25-02-2014,26-06-2014,Corporation,2,4,FALSE,FALSE,JUDGE-7,1.023783949,6,,,0,4578145,FALSE,4246,16,32.8
CASE20255882,KA6508-245383-2015,Kozhikode,High Court,Family,Divorce,Civil Procedure Code,Evidence,13-07-2014,07-11-2014,Normal,1,7,FALSE,FALSE,JUDGE-6,0.824435775,9,,,0,0,FALSE,4108,32,39.1
CASE20255883,KA2104-343305-2021,Hazaribagh,High Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Summons,17-09-2021,09-08-2023,Normal,4,2,FALSE,FALSE,JUDGE-5,1.277799327,8,,,0,62705763,TRUE,1485,71,44.17
CASE20255884,KA5006-264774-2014,Berhampur,District Court,Criminal,Fraud,POCSO Act,Evidence,07-12-2019,12-02-2021,Woman/Child,4,5,FALSE,TRUE,JUDGE-6,0.824435775,6,Bailable,FIR-700/2025,0,,FALSE,2135,27,45.72
CASE20255885,KA9602-356776-2012,Bhatpara,District Court,Civil,Land Dispute,Civil Procedure Code,Order Pending,04-11-2019,04-01-2021,Normal,3,3,FALSE,FALSE,JUDGE-9,0.857957551,1,,,0,1461452,FALSE,2168,27,23.45
CASE20255886,KA3701-644037-2013,Jaipur,Magistrate Court,Civil,Tort Claim,Civil Procedure Code,Arguments,22-06-2019,23-03-2020,Corporation,5,1,FALSE,FALSE,JUDGE-16,0.919818682,2,,,0,2400519,FALSE,2303,7,18.87
CASE20255887,KA6503-972176-2017,Gopalpur,High Court,Civil,Tort Claim,Civil Procedure Code,Evidence,15-09-2023,11-11-2024,Normal,1,4,FALSE,TRUE,JUDGE-2,1.372803497,3,,,0,3109068,FALSE,757,29,20.38
CASE20255888,KA1001-829280-2014,Vijayawada,High Court,Commercial,Insolvency,"Companies Act, 2013",Summons,15-12-2012,14-01-2013,Corporation,3,1,FALSE,FALSE,JUDGE-16,0.919818682,8,,,0,72777172,TRUE,4683,56,59
CASE20255889,KA9709-892897-2021,Baranagar,High Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Pleadings,20-07-2014,05-08-2015,Normal,1,5,FALSE,FALSE,JUDGE-20,0.760254494,10,,,0,67555669,TRUE,4101,22,51.6
CASE20255890,KA5308-494222-2021,Nangloi Jat,High Court,Property,Inheritance,Civil Procedure Code,Summons,01-05-2013,16-09-2014,Normal,1,3,FALSE,FALSE,JUDGE-13,1.153669741,10,,,0,4946472,FALSE,4546,17,35.1
CASE20255891,KA5003-923050-2015,Etawah,District Court,Criminal,Cybercrime,IPC 420,Order Pending,09-12-2020,31-07-2021,Normal,5,7,TRUE,FALSE,JUDGE-6,0.824435775,3,Bailable,FIR-494/2025,0,,FALSE,1767,44,26.8
CASE20255892,KA9103-418895-2021,Jaipur,District Court,Criminal,Theft,POCSO Act,Arguments,18-11-2024,15-05-2026,Normal,4,5,FALSE,FALSE,JUDGE-16,0.919818682,9,Bailable,FIR-201/2025,0,,FALSE,327,74,21.74
CASE20255893,KA9708-678125-2020,Dindigul,District Court,Criminal,Cybercrime,NDPS Act,Evidence,05-11-2022,07-04-2024,Normal,2,2,FALSE,TRUE,JUDGE-20,0.760254494,1,Bailable,FIR-623/2025,0,,FALSE,1071,43,25.74
CASE20255894,KA7101-712669-2017,Faridabad,High Court,Civil,Tort Claim,Civil Procedure Code,Evidence,21-02-2012,13-03-2013,Normal,4,2,FALSE,TRUE,JUDGE-12,0.640932752,10,,,0,1195468,FALSE,4981,59,50
CASE20255895,KA6202-517907-2013,Ghaziabad,District Court,Civil,Eviction,Civil Procedure Code,Arguments,20-03-2019,20-10-2019,Senior Citizen,2,4,FALSE,FALSE,JUDGE-16,0.919818682,2,,,0,3698577,FALSE,2397,21,38.72
CASE20255896,KA6509-710110-2016,Saharanpur,District Court,Criminal,Cybercrime,NDPS Act,Pleadings,05-10-2011,30-03-2013,Corporation,3,1,FALSE,FALSE,JUDGE-16,0.919818682,8,Non-Bailable,FIR-545/2025,0,,FALSE,5120,24,46.2
CASE20255897,KA9707-724583-2015,Dibrugarh,District Court,Civil,Tort Claim,Civil Procedure Code,Summons,28-12-2019,11-04-2021,Senior Citizen,5,2,FALSE,FALSE,JUDGE-3,1.394636182,10,,,0,2817669,FALSE,2114,56,49.48
CASE20255898,KA6501-313891-2023,Mathura,Magistrate Court,Civil,Land Dispute,Civil Procedure Code,Order Pending,27-07-2024,14-10-2024,Normal,4,6,TRUE,FALSE,JUDGE-3,1.394636182,6,,,0,2749923,FALSE,441,72,21.02
CASE20255899,KA4902-415352-2023,Siliguri,District Court,Civil,Contract Breach,Civil Procedure Code,Evidence,21-05-2017,13-10-2017,Senior Citizen,4,2,FALSE,FALSE,JUDGE-9,0.857957551,6,,,0,3656771,FALSE,3065,45,52.49
CASE20255900,KA2103-345347-2013,Nashik,High Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Summons,08-03-2015,28-11-2016,Normal,5,5,FALSE,FALSE,JUDGE-15,0.60039864,7,,,0,42549486,TRUE,3870,42,56.1
CASE20255901,KA9805-332749-2013,Katihar,High Court,Commercial,Insolvency,"Companies Act, 2013",Evidence,23-08-2012,01-01-2014,Woman/Child,5,5,FALSE,FALSE,JUDGE-4,0.735865936,10,,,0,71911187,TRUE,4797,68,75
CASE20255902,KA6903-343848-2021,Sasaram,High Court,Criminal,Theft,NDPS Act,Evidence,21-10-2017,04-04-2019,Undertrial,2,1,FALSE,FALSE,JUDGE-3,1.394636182,3,Non-Bailable,FIR-797/2025,79,,FALSE,2912,71,81.45
CASE20255903,KA5105-738478-2020,Navi Mumbai,District Court,Criminal,Assault,IPC 420,Evidence,10-06-2014,09-09-2014,Normal,2,5,FALSE,FALSE,JUDGE-15,0.60039864,1,Bailable,FIR-373/2025,0,,FALSE,4141,72,40.5
CASE20255904,KA8706-249511-2016,Gangtok,District Court,Criminal,Assault,IPC 420,Arguments,25-10-2015,13-12-2016,Senior Citizen,3,5,FALSE,FALSE,JUDGE-4,0.735865936,8,Non-Bailable,FIR-425/2025,0,,FALSE,3639,44,67.12
CASE20255905,KA9804-458923-2010,Gangtok,District Court,Criminal,Assault,POCSO Act,Summons,11-07-2018,07-11-2019,Normal,3,5,FALSE,FALSE,JUDGE-8,1.203428678,7,Bailable,FIR-502/2025,0,,FALSE,2649,41,33.94
CASE20255906,KA3405-152055-2014,Etawah,District Court,Civil,Eviction,Civil Procedure Code,Evidence,05-11-2023,31-08-2025,Woman/Child,4,2,FALSE,FALSE,JUDGE-20,0.760254494,1,,,0,2108525,FALSE,706,60,35.34
CASE20255907,KA1001-147027-2020,Tumkur,District Court,Criminal,Assault,IPC 420,Summons,25-04-2017,28-07-2017,Normal,5,1,FALSE,FALSE,JUDGE-15,0.60039864,1,Non-Bailable,FIR-610/2025,0,,FALSE,3091,16,36.47
CASE20255908,KA9709-517244-2017,Jalandhar,High Court,Civil,Land Dispute,Civil Procedure Code,Evidence,22-11-2022,22-04-2024,Undertrial,4,7,FALSE,FALSE,JUDGE-10,0.874007546,5,,,0,1735279,FALSE,1054,27,42.82
CASE20255909,KA8002-142257-2016,Gulbarga,District Court,Criminal,Theft,IPC 302,Pleadings,27-12-2010,08-09-2012,Normal,4,5,FALSE,TRUE,JUDGE-6,0.824435775,2,Bailable,FIR-203/2025,0,,FALSE,5402,51,46
CASE20255910,KA1909-271272-2018,Hyderabad,District Court,Civil,Contract Breach,Civil Procedure Code,Evidence,23-01-2012,11-03-2013,Senior Citizen,3,4,TRUE,FALSE,JUDGE-15,0.60039864,2,,,0,2403888,FALSE,5010,24,48.2
CASE20255911,KA6205-943571-2018,Tiruchirappalli,Magistrate Court,Criminal,Dowry,IPC 420,Order Pending,15-02-2017,14-06-2017,Corporation,4,4,TRUE,FALSE,JUDGE-15,0.60039864,10,Bailable,FIR-645/2025,0,,FALSE,3160,3,27.54
CASE20255912,KA8706-254853-2016,Bettiah,High Court,Commercial,Intellectual Property,"Companies Act, 2013",Order Pending,30-03-2024,28-11-2024,Normal,4,1,FALSE,TRUE,JUDGE-2,1.372803497,4,,,0,47086652,TRUE,560,7,27.94
CASE20255913,KA2207-372789-2021,Raurkela Industrial Township,District Court,Commercial,Intellectual Property,"Companies Act, 2013",Evidence,18-03-2023,24-06-2023,Senior Citizen,1,4,FALSE,TRUE,JUDGE-1,0.940730844,10,,,0,19497877,TRUE,938,27,54.1
CASE20255914,KA9408-156078-2012,Morena,Magistrate Court,Family,Divorce,Civil Procedure Code,Evidence,04-03-2019,29-01-2021,Normal,4,5,FALSE,FALSE,JUDGE-3,1.394636182,5,,,0,0,FALSE,2413,23,25.93
CASE20255915,KA8201-824213-2013,Eluru,High Court,Criminal,Cybercrime,IPC 420,Summons,28-01-2012,27-03-2012,Normal,4,6,FALSE,FALSE,JUDGE-11,0.648393063,6,Bailable,FIR-86/2025,0,,FALSE,5005,46,41.8
CASE20255916,KA3802-913712-2021,Nagpur,District Court,Criminal,Fraud,IPC 302,Arguments,20-11-2012,19-10-2014,Normal,2,4,TRUE,FALSE,JUDGE-14,1.482045073,2,Bailable,FIR-619/2025,0,,FALSE,4708,65,41
CASE20255917,KA8605-688528-2019,Faridabad,District Court,Criminal,Cybercrime,NDPS Act,Order Pending,09-12-2014,19-07-2016,Normal,2,3,FALSE,FALSE,JUDGE-14,1.482045073,8,Non-Bailable,FIR-306/2025,0,,FALSE,3959,48,53.4
CASE20255918,KA1101-744224-2010,Mathura,High Court,Criminal,Fraud,POCSO Act,Arguments,03-01-2021,06-07-2022,Normal,2,6,FALSE,TRUE,JUDGE-18,0.982453115,1,Non-Bailable,FIR-139/2025,0,,FALSE,1742,11,30.73
CASE20255919,KA7006-551098-2023,Dehri,District Court,Criminal,Fraud,IPC 302,Evidence,03-10-2011,28-06-2012,Normal,5,1,FALSE,FALSE,JUDGE-10,0.874007546,1,Bailable,FIR-457/2025,0,,FALSE,5122,5,27
CASE20255920,KA3202-518103-2024,Tenali,District Court,Civil,Tort Claim,Civil Procedure Code,Pleadings,09-12-2022,12-03-2024,Normal,1,4,FALSE,FALSE,JUDGE-19,1.403128866,2,,,0,2932298,FALSE,1037,15,12.6
CASE20255921,KA8003-159210-2018,Nashik,District Court,Civil,Eviction,Civil Procedure Code,Order Pending,02-02-2013,06-09-2014,Normal,1,6,FALSE,FALSE,JUDGE-19,1.403128866,9,,,0,4807280,FALSE,4634,42,42.1
CASE20255922,KA2006-118934-2019,Pali,District Court,Civil,Eviction,Civil Procedure Code,Arguments,30-04-2011,13-01-2013,Undertrial,5,1,TRUE,TRUE,JUDGE-5,1.277799327,1,,,0,3727882,FALSE,5278,12,59.1
CASE20255923,KA7203-429477-2017,Raebareli,High Court,Criminal,Cybercrime,IPC 302,Evidence,19-04-2017,02-03-2018,Normal,5,4,FALSE,FALSE,JUDGE-11,0.648393063,1,Non-Bailable,FIR-891/2025,0,,FALSE,3097,43,44.61
CASE20255924,KA5402-318281-2014,Surendranagar Dudhrej,District Court,Criminal,Dowry,IPC 302,Evidence,13-12-2015,09-06-2017,Normal,1,5,FALSE,FALSE,JUDGE-17,1.392299379,1,Bailable,FIR-651/2025,0,,FALSE,3590,69,40.09
CASE20255925,KA3108-766376-2013,Siliguri,District Court,Criminal,Fraud,IPC 302,Order Pending,06-04-2018,27-02-2020,Normal,5,1,FALSE,FALSE,JUDGE-20,0.760254494,3,Non-Bailable,FIR-217/2025,0,,FALSE,2745,49,45
CASE20255926,KA9409-951245-2018,Bokaro,High Court,Criminal,Dowry,IPC 302,Order Pending,16-12-2019,18-12-2020,Normal,1,5,FALSE,FALSE,JUDGE-1,0.940730844,4,Bailable,FIR-645/2025,0,,FALSE,2126,72,31.56
CASE20255927,KA2008-913589-2020,Adoni,District Court,Civil,Tort Claim,Civil Procedure Code,Pleadings,11-05-2012,14-06-2013,Normal,1,2,FALSE,FALSE,JUDGE-15,0.60039864,5,,,0,1541544,FALSE,4901,27,35.6
CASE20255928,KA1405-388355-2019,Gangtok,District Court,Civil,Land Dispute,Civil Procedure Code,Evidence,08-10-2023,20-09-2024,Normal,1,5,FALSE,FALSE,JUDGE-2,1.372803497,7,,,0,3534286,FALSE,734,17,13.63
CASE20255929,KA1309-709198-2013,Bardhaman,District Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Arguments,08-04-2025,26-01-2027,Woman/Child,2,7,FALSE,FALSE,JUDGE-2,1.372803497,7,,,0,23452565,TRUE,186,3,35.41
CASE20255930,KA3107-243881-2017,Faridabad,District Court,Civil,Tort Claim,Civil Procedure Code,Order Pending,24-03-2019,27-08-2019,Corporation,2,7,FALSE,FALSE,JUDGE-1,0.940730844,4,,,0,2440457,FALSE,2393,64,33.39
CASE20255931,KA3808-405763-2024,Jabalpur,District Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Arguments,01-02-2011,01-12-2011,Corporation,5,2,TRUE,FALSE,JUDGE-9,0.857957551,5,,,0,8226436,TRUE,5366,33,51.23
CASE20255932,KA2602-796169-2022,Medininagar,High Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Evidence,14-05-2025,26-07-2026,Normal,4,7,FALSE,FALSE,JUDGE-2,1.372803497,7,,,0,52881373,TRUE,150,2,20.13
CASE20255933,KA8707-621273-2019,Nagaon,High Court,Criminal,Assault,IPC 302,Pleadings,10-07-2021,17-03-2022,Normal,5,5,FALSE,FALSE,JUDGE-16,0.919818682,2,Non-Bailable,FIR-33/2025,0,,FALSE,1554,45,35.14
CASE20255934,KA6908-898928-2014,Jammu,District Court,Criminal,Assault,IPC 420,Arguments,08-11-2021,30-05-2023,Woman/Child,2,1,FALSE,FALSE,JUDGE-16,0.919818682,9,Bailable,FIR-274/2025,0,,FALSE,1433,0,29.32
CASE20255935,KA2708-867918-2024,Sambalpur,District Court,Criminal,Theft,IPC 302,Summons,03-02-2013,22-03-2014,Normal,3,7,TRUE,FALSE,JUDGE-19,1.403128866,6,Non-Bailable,FIR-418/2025,0,,FALSE,4633,33,47.9
CASE20255936,KA3201-623707-2023,Madanapalle,District Court,Criminal,Dowry,NDPS Act,Evidence,28-01-2013,03-08-2014,Normal,5,4,FALSE,TRUE,JUDGE-1,0.940730844,8,Bailable,FIR-221/2025,0,,FALSE,4639,69,49
CASE20255937,KA4107-472496-2024,Sambalpur,District Court,Criminal,Cybercrime,IPC 302,Arguments,19-04-2018,24-10-2018,Normal,3,5,TRUE,FALSE,JUDGE-11,0.648393063,3,Non-Bailable,FIR-754/2025,0,,FALSE,2732,51,45.21
CASE20255938,KA4803-740231-2013,Baranagar,District Court,Commercial,Intellectual Property,"Companies Act, 2013",Evidence,07-10-2011,04-10-2012,Normal,2,7,FALSE,TRUE,JUDGE-8,1.203428678,7,,,0,62879136,TRUE,5118,36,59.3
CASE20255939,KA6507-852102-2019,Sirsa,High Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Evidence,28-06-2021,18-10-2021,Normal,1,6,TRUE,FALSE,JUDGE-14,1.482045073,5,,,0,73514535,TRUE,1566,42,40.83
CASE20255940,KA1105-526101-2022,Bahraich,District Court,Criminal,Theft,IPC 420,Evidence,08-02-2023,19-06-2024,Senior Citizen,1,5,FALSE,FALSE,JUDGE-19,1.403128866,7,Non-Bailable,FIR-431/2025,0,,FALSE,976,66,50.18
CASE20255941,KA4701-237487-2019,Unnao,Magistrate Court,Civil,Contract Breach,Civil Procedure Code,Evidence,24-04-2021,24-03-2023,Normal,2,1,TRUE,TRUE,JUDGE-5,1.277799327,1,,,0,4585638,FALSE,1631,66,31.67
CASE20255942,KA6601-462871-2024,Singrauli,High Court,Criminal,Dowry,POCSO Act,Evidence,10-12-2021,05-04-2022,Normal,2,5,FALSE,FALSE,JUDGE-20,0.760254494,9,Bailable,FIR-270/2025,0,,FALSE,1401,68,29.1
CASE20255943,KA7402-130536-2012,Meerut,District Court,Civil,Tort Claim,Civil Procedure Code,Evidence,18-01-2020,08-10-2020,Normal,4,1,FALSE,FALSE,JUDGE-11,0.648393063,6,,,0,90698,FALSE,2093,57,32.34
CASE20255944,KA2807-463061-2013,Jamnagar,High Court,Civil,Eviction,Civil Procedure Code,Summons,01-11-2015,08-10-2016,Normal,1,6,FALSE,FALSE,JUDGE-15,0.60039864,7,,,0,4407339,FALSE,3632,2,28.98
CASE20255945,KA5907-700818-2012,Moradabad,District Court,Criminal,Assault,IPC 302,Evidence,15-10-2014,10-09-2016,Normal,4,3,FALSE,FALSE,JUDGE-20,0.760254494,7,Non-Bailable,FIR-521/2025,0,,FALSE,4014,50,53.5
CASE20255946,KA1904-367957-2013,Siliguri,District Court,Criminal,Dowry,IPC 420,Evidence,12-09-2016,26-07-2017,Woman/Child,5,1,FALSE,FALSE,JUDGE-12,0.640932752,4,Bailable,FIR-886/2025,0,,FALSE,3316,13,43.61
CASE20255947,KA9109-215520-2012,Rajahmundry,High Court,Civil,Contract Breach,Civil Procedure Code,Summons,01-12-2012,02-11-2013,Senior Citizen,4,6,FALSE,TRUE,JUDGE-18,0.982453115,9,,,0,1901473,FALSE,4697,69,64.5
CASE20255948,KA6407-236081-2019,Jodhpur,District Court,Criminal,Assault,NDPS Act,Evidence,26-05-2012,15-02-2013,Undertrial,3,1,FALSE,FALSE,JUDGE-7,1.023783949,7,Non-Bailable,FIR-807/2025,5,,FALSE,4886,72,80.58
CASE20255949,KA2306-309676-2013,Parbhani,District Court,Criminal,Fraud,IPC 302,Pleadings,10-07-2015,18-12-2016,Normal,5,3,FALSE,FALSE,JUDGE-19,1.403128866,7,Non-Bailable,FIR-870/2025,0,,FALSE,3746,66,53.5
CASE20255950,KA2707-558371-2022,Anand,High Court,Criminal,Cybercrime,IPC 420,Pleadings,14-10-2016,28-12-2016,Corporation,1,1,FALSE,FALSE,JUDGE-4,0.735865936,5,Bailable,FIR-556/2025,0,,FALSE,3284,61,39.99
CASE20255951,KA7008-614554-2013,Bangalore,District Court,Civil,Contract Breach,Civil Procedure Code,Pleadings,10-04-2011,09-01-2012,Senior Citizen,1,4,FALSE,TRUE,JUDGE-15,0.60039864,4,,,0,1177342,FALSE,5298,70,62
CASE20255952,KA5401-856803-2015,Ajmer,District Court,Commercial,Shareholder Dispute,"Companies Act, 2013",Summons,13-03-2016,03-12-2017,Senior Citizen,4,5,TRUE,FALSE,JUDGE-17,1.392299379,3,,,0,84722930,TRUE,3499,67,70.47
CASE20255953,KA7305-804724-2011,Rohtak,High Court,Civil,Tort Claim,Civil Procedure Code,Evidence,25-12-2021,16-02-2022,Senior Citizen,5,5,FALSE,FALSE,JUDGE-9,0.857957551,7,,,0,1544128,FALSE,1386,8,30.39
CASE20255954,KA1208-140238-2022,Salem,District Court,Civil,Land Dispute,Civil Procedure Code,Summons,20-10-2013,25-08-2014,Normal,5,6,FALSE,TRUE,JUDGE-1,0.940730844,5,,,0,2656822,FALSE,4374,0,32.5
CASE20255955,KA4304-721611-2019,Hajipur,High Court,Civil,Land Dispute,Civil Procedure Code,Arguments,13-06-2015,17-01-2016,Undertrial,2,1,FALSE,FALSE,JUDGE-6,0.824435775,4,,,0,1798753,FALSE,3773,58,67
